,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Cluster
4282,1,1,0,0,0.394366197,1,1,1,1,0,0,0,0,1,0.400995025,0.196186245,0,1,0,0,1,0,0,1,0,0,0,3
4283,1,0,0,0,0.323943662,1,1,0,0,0,0,0,0,0,0.06318408,0.067672513,0,0,0,1,0,1,0,1,0,0,0,1
4284,0,0,1,1,0.915492958,1,0,0,0,0,0,0,0,1,0.014925373,0.152977152,0,0,0,1,0,0,1,0,0,0,1,1
4285,0,0,0,0,0.704225352,1,0,1,0,0,0,1,0,0,0.67761194,0.490231941,0,0,1,0,0,1,0,0,0,0,1,2
4286,1,0,1,0,0.61971831,1,1,0,0,0,0,0,0,0,0.072139303,0.127192476,0,0,0,1,0,0,1,0,0,0,1,1
4287,1,0,1,0,0.676056338,1,0,0,0,0,0,0,0,0,0.007462687,0.103842603,0,0,0,1,0,1,0,0,1,0,0,1
4288,1,0,1,0,0.394366197,1,0,0,0,0,0,0,0,1,0.012935323,0.058042926,0,0,0,1,0,0,1,0,0,0,1,1
4289,0,0,1,1,0.549295775,1,1,1,1,0,1,1,1,1,0.913930348,0.513535657,0,0,1,0,1,0,0,0,1,0,0,2
4290,1,1,0,0,0.507042254,1,1,0,0,0,0,1,1,1,0.779104478,0.410973921,1,0,1,0,1,0,0,0,0,1,0,0
4291,0,0,0,0,0.338028169,1,0,0,0,0,0,0,0,0,0.512437811,0.197386337,0,0,1,0,1,0,0,0,0,1,0,0
4292,1,0,0,0,0.295774648,0,0,0,0,1,0,1,1,1,0.321890547,0.121682437,0,1,0,0,1,0,0,0,0,1,0,3
4293,0,0,0,0,1.0,0,0,1,1,1,1,1,1,1,0.471144279,0.524774983,0,1,0,0,0,0,1,1,0,0,0,2
4294,1,0,0,0,0.084507042,0,0,0,1,0,0,0,1,1,0.217412935,0.031675514,1,1,0,0,1,0,0,0,1,0,0,3
4295,0,0,1,1,0.450704225,1,0,0,1,1,1,1,1,0,0.635323383,0.298211401,0,1,0,0,0,0,1,0,1,0,0,2
4296,1,0,0,0,0.309859155,1,0,0,1,0,1,0,0,1,0.605472637,0.203663743,0,0,1,0,1,0,0,0,0,0,1,0
4297,0,1,0,0,0.323943662,1,1,0,1,0,0,1,1,1,0.825870647,0.279408031,1,0,1,0,1,0,0,0,0,1,0,0
4298,1,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0.609950249,0.007010155,1,0,1,0,1,0,0,0,0,1,0,0
4299,0,0,0,0,0.957746479,1,1,1,1,1,1,1,1,0,0.72039801,0.727359797,0,1,0,0,0,0,1,0,0,0,1,2
4300,1,0,0,1,0.028169014,1,0,0,0,0,0,0,0,1,0.022885572,0.004454189,0,0,0,1,0,1,0,0,1,0,0,1
4301,0,0,0,0,0.774647887,1,0,0,1,0,1,1,1,1,0.572139303,0.492251327,0,1,0,0,0,1,0,1,0,0,0,2
4302,0,0,0,0,0.901408451,1,1,1,0,1,1,1,1,1,0.912935323,0.821584353,0,0,1,0,0,1,0,0,1,0,0,2
4303,0,0,1,0,0.985915493,1,0,0,0,0,0,0,0,0,0.025870647,0.175507731,0,0,0,1,0,1,0,0,0,1,0,1
4304,1,1,0,0,0.183098592,1,1,0,0,1,0,0,0,1,0.617910448,0.119928456,0,0,1,0,1,0,0,1,0,0,0,0
4305,1,0,0,0,0.014084507,1,0,0,0,0,0,0,0,1,0.51641791,0.012116317,0,0,1,0,1,0,0,0,0,1,0,0
4306,1,0,0,0,0.436619718,1,1,0,0,0,0,1,0,0,0.654726368,0.318837988,1,0,1,0,0,1,0,0,0,1,0,0
4307,0,0,0,0,0.549295775,1,0,1,0,1,0,0,1,0,0.489552239,0.312970228,0,1,0,0,1,0,0,0,0,1,0,3
4308,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.024875622,0.000225017,0,0,0,1,1,0,0,0,1,0,0,1
4309,0,0,0,0,0.0,1,0,0,0,0,0,1,1,1,0.704975124,0.008112162,1,0,1,0,1,0,0,0,0,1,0,0
4310,1,0,0,0,0.084507042,1,0,0,0,0,0,0,0,1,0.513930348,0.055215786,0,0,1,0,1,0,0,0,0,0,1,0
4311,1,0,1,0,0.197183099,1,1,0,0,0,0,0,0,1,0.326865672,0.079892684,0,1,0,0,1,0,0,0,0,1,0,3
4312,1,0,1,1,0.225352113,1,1,1,0,1,0,1,0,0,0.757711443,0.183291022,1,0,1,0,1,0,0,0,0,1,0,0
4313,0,0,0,0,0.253521127,1,0,0,1,1,0,0,0,1,0.597014925,0.169876529,1,0,1,0,1,0,0,0,0,1,0,0
4314,0,0,0,0,0.985915493,1,1,0,0,0,0,0,0,0,0.072636816,0.216858989,0,0,0,1,0,0,1,1,0,0,0,1
4315,1,0,1,1,0.746478873,1,1,1,0,0,1,0,0,0,0.415422886,0.375623125,0,1,0,0,0,0,1,1,0,0,0,2
4316,0,0,1,0,0.422535211,1,1,1,1,0,1,0,0,1,0.719402985,0.335904685,0,0,1,0,1,0,0,0,1,0,0,0
4317,1,0,0,0,0.14084507,1,0,1,0,0,0,0,0,0,0.578606965,0.094611124,0,0,1,0,1,0,0,0,0,1,0,0
4318,1,1,0,0,0.23943662,1,0,0,0,1,0,0,1,1,0.663681592,0.164418417,0,0,1,0,1,0,0,0,0,1,0,0
4319,1,1,0,0,1.0,1,1,1,1,0,1,1,1,1,0.913930348,0.891749365,0,0,1,0,0,0,1,1,0,0,0,2
4320,1,1,0,0,0.985915493,1,1,0,1,0,0,1,1,1,0.809950249,0.799948073,0,0,1,0,1,0,0,0,1,0,0,2
4321,0,1,0,0,0.056338028,0,0,0,0,1,1,1,0,0,0.270149254,0.022611355,0,1,0,0,1,0,0,0,1,0,0,3
4322,0,0,1,0,0.521126761,1,1,0,0,1,1,0,1,0,0.504975124,0.305867759,0,1,0,0,0,1,0,0,1,0,0,2
4323,0,0,0,1,0.056338028,1,0,0,0,0,1,0,0,1,0.302487562,0.024971152,0,1,0,0,1,0,0,1,0,0,0,3
4324,0,1,0,0,0.014084507,1,0,0,0,0,0,0,0,1,0.257711443,0.008521809,1,1,0,0,1,0,0,0,0,1,0,3
4325,1,1,0,0,0.718309859,1,1,1,0,1,0,0,0,0,0.413930348,0.355925456,0,1,0,0,0,0,1,1,0,0,0,2
4326,1,1,0,0,0.098591549,1,1,0,0,0,0,0,0,1,0.572139303,0.067787907,1,0,1,0,1,0,0,0,0,1,0,0
4327,1,0,0,0,0.943661972,1,1,0,1,1,0,1,1,1,0.620895522,0.612900992,0,1,0,0,0,0,1,0,0,1,0,2
4328,0,0,1,1,0.957746479,1,0,0,0,0,0,0,0,1,0.022885572,0.159739211,0,0,0,1,0,1,0,0,1,0,0,1
4329,1,0,1,0,0.577464789,1,1,1,1,0,1,0,0,1,0.479104478,0.312600969,0,1,0,0,1,0,0,0,1,0,0,3
4330,1,0,0,0,0.690140845,1,0,0,1,0,1,1,1,1,0.815422886,0.579234941,0,0,1,0,0,0,1,0,0,0,1,2
4331,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.008457711,3.46e-05,1,0,0,1,1,0,0,0,0,0,1,1
4332,0,1,1,0,0.0,1,1,1,0,0,0,0,0,1,0.617412935,0.0070967,1,0,1,0,1,0,0,0,0,1,0,0
4333,0,0,1,0,0.450704225,1,0,0,0,0,0,0,0,1,0.261691542,0.166605123,0,1,0,0,1,0,0,0,1,0,0,3
4334,1,0,0,0,0.084507042,1,0,0,0,0,0,0,0,0,0.020895522,0.015208862,0,0,0,1,1,0,0,0,0,0,1,1
4335,0,0,1,1,0.887323944,1,1,1,1,1,0,0,0,1,0.731840796,0.68563351,0,0,1,0,1,0,0,0,0,1,0,2
4336,1,0,0,0,0.0,1,0,0,0,1,0,0,0,1,0.563681592,0.006473575,1,0,1,0,1,0,0,0,0,1,0,0
4337,0,0,0,0,0.816901408,1,0,0,0,0,0,0,0,1,0.019402985,0.135414263,0,0,0,1,0,0,1,1,0,0,0,1
4338,1,0,1,0,0.070422535,1,1,0,0,0,0,0,0,0,0.319402985,0.034127625,0,1,0,0,1,0,0,0,0,1,0,3
4339,1,0,0,0,0.028169014,1,0,0,0,0,0,0,0,0,0.005472637,0.004292638,0,0,0,1,1,0,0,0,0,0,1,1
4340,1,0,1,0,0.197183099,1,0,0,0,0,0,0,0,0,0.021890547,0.036002769,0,0,0,1,1,0,0,0,1,0,0,1
4341,0,0,1,1,0.169014085,1,0,0,0,0,0,1,1,1,0.462686567,0.099071082,0,1,0,0,0,1,0,0,0,1,0,3
4342,1,0,0,0,0.309859155,1,1,0,1,0,0,1,1,1,0.800497512,0.257362105,0,0,1,0,1,0,0,0,1,0,0,0
4343,0,1,1,0,0.422535211,1,1,1,0,0,0,1,0,0,0.708457711,0.32181514,0,0,1,0,1,0,0,0,0,1,0,0
4344,0,0,0,0,0.394366197,1,0,1,1,0,1,0,0,1,0.402985075,0.193561043,0,1,0,0,0,1,0,0,0,1,0,3
4345,1,0,1,0,0.676056338,1,0,0,0,0,0,0,0,0,0.024378109,0.116922456,0,0,0,1,0,1,0,0,1,0,0,1
4346,1,0,1,0,0.774647887,1,1,0,0,0,0,1,0,1,0.670149254,0.563581814,0,0,1,0,1,0,0,1,0,0,0,0
4347,1,0,0,0,0.873239437,1,1,1,1,1,1,0,1,1,0.617412935,0.574261482,0,1,0,0,0,0,1,0,1,0,0,2
4348,0,0,1,0,0.873239437,1,1,0,0,1,1,1,1,0,0.612437811,0.57872721,0,1,0,0,0,0,1,0,1,0,0,2
4349,0,1,1,1,0.323943662,1,1,1,0,0,0,0,0,1,0.612935323,0.212202862,0,0,1,0,1,0,0,0,0,1,0,0
4350,0,1,1,0,0.492957746,1,0,0,0,1,1,0,0,0,0.356716418,0.227792523,0,1,0,0,0,1,0,0,1,0,0,3
4351,1,1,0,0,0.112676056,1,0,0,0,0,0,1,0,1,0.622885572,0.08456612,1,0,1,0,1,0,0,0,0,1,0,0
4352,0,0,0,0,0.028169014,0,0,0,0,0,0,0,0,0,0.064676617,0.005556197,1,1,0,0,1,0,0,0,0,1,0,3
4353,1,0,1,0,0.281690141,1,0,1,0,1,1,1,1,0,0.623383085,0.195724671,0,1,0,0,0,1,0,0,0,0,1,3
4354,0,0,1,1,0.169014085,1,1,0,0,0,0,0,0,0,0.062189055,0.037479806,0,0,0,1,0,1,0,1,0,0,0,1
4355,0,0,1,1,0.0,1,0,0,0,0,0,0,0,1,0.018905473,0.000155781,0,0,0,1,1,0,0,1,0,0,0,1
4356,1,0,1,1,0.338028169,1,0,0,0,0,0,0,0,0,0.017910448,0.057846757,0,0,0,1,0,1,0,0,0,0,1,1
4357,0,0,1,1,0.985915493,1,0,0,0,0,0,0,0,1,0.013432836,0.157933303,0,0,0,1,0,0,1,1,0,0,0,1
4358,0,0,0,0,0.915492958,1,1,1,1,1,1,1,1,1,0.955721393,0.849861528,0,0,1,0,0,1,0,1,0,0,0,2
4359,1,0,0,0,0.61971831,1,0,1,1,0,0,1,1,1,0.81641791,0.51524925,0,0,1,0,0,1,0,0,0,1,0,2
4360,1,0,1,0,0.295774648,1,0,0,0,0,0,1,0,1,0.614427861,0.194743826,0,0,1,0,1,0,0,0,1,0,0,0
4361,1,0,1,0,0.929577465,1,0,0,0,0,0,0,0,1,0.025870647,0.151003923,0,0,0,1,0,1,0,1,0,0,0,1
4362,1,0,1,0,0.943661972,1,1,0,0,1,0,1,0,1,0.713432836,0.68722594,0,0,1,0,0,0,1,1,0,0,0,2
4363,1,1,0,0,0.676056338,1,1,0,0,1,0,0,1,1,0.72238806,0.518930302,1,0,1,0,1,0,0,0,1,0,0,0
4364,1,1,0,0,0.042253521,1,1,0,0,0,0,0,0,0,0.303482587,0.018584122,0,1,0,0,1,0,0,0,0,0,1,3
4365,0,0,1,0,0.873239437,1,1,1,1,1,1,0,1,0,0.614427861,0.57943688,0,1,0,0,0,1,0,0,1,0,0,2
4366,1,0,1,0,0.014084507,1,0,0,1,1,0,0,0,0,0.611442786,0.016870529,1,0,1,0,1,0,0,1,0,0,0,0
4367,0,0,0,0,0.281690141,1,0,0,0,0,0,0,0,1,0.020895522,0.046607431,0,0,0,1,0,1,0,0,0,0,1,1
4368,0,0,1,1,0.76056338,1,0,1,1,0,1,0,0,0,0.391044776,0.349365336,1,1,0,0,0,0,1,1,0,0,0,2
4369,0,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0.019900498,0.000167321,0,0,0,1,1,0,0,0,0,0,1,1
4370,1,0,0,0,0.225352113,1,0,0,0,0,0,0,0,0,0.011442786,0.039147242,0,0,0,1,0,0,1,0,0,0,1,1
4371,0,0,0,0,0.408450704,1,1,1,0,0,0,1,1,1,0.817412935,0.336654743,0,0,1,0,1,0,0,1,0,0,0,0
4372,0,0,1,1,0.295774648,1,0,1,1,0,1,0,0,1,0.395024876,0.144588045,0,1,0,0,1,0,0,0,0,0,1,3
4373,1,0,0,0,0.112676056,1,0,0,0,0,1,1,0,1,0.410447761,0.058994923,0,1,0,0,1,0,0,1,0,0,0,3
4374,0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.009452736,4.62e-05,0,0,0,1,1,0,0,0,0,0,1,1
4375,1,0,1,0,0.281690141,1,1,0,0,0,0,0,1,1,0.679104478,0.206542811,1,0,1,0,1,0,0,0,0,1,0,0
4376,0,0,0,0,0.253521127,1,1,0,0,1,1,0,0,0,0.410945274,0.129909993,0,1,0,0,1,0,0,0,0,1,0,3
4377,1,0,1,1,0.957746479,1,1,0,1,1,0,1,1,1,0.852736318,0.857154396,1,0,1,0,1,0,0,0,0,1,0,2
4378,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0.068159204,0.000726979,1,1,0,0,1,0,0,0,0,1,0,3
4379,1,0,1,0,1.0,1,1,1,1,1,1,1,0,1,0.852736318,0.869847681,0,0,1,0,0,0,1,1,0,0,0,2
4380,0,0,1,1,0.971830986,1,1,1,0,1,0,1,0,0,0.504477612,0.558492961,0,1,0,0,0,0,1,0,1,0,0,2
4381,1,0,0,0,0.915492958,1,1,1,1,1,1,0,1,1,0.844278607,0.758850681,0,0,1,0,1,0,0,1,0,0,0,2
4382,1,0,1,1,0.084507042,0,0,0,0,0,0,0,0,1,0.064179104,0.015030002,0,1,0,0,1,0,0,0,0,1,0,3
4383,1,1,1,1,0.633802817,1,1,1,1,0,1,1,1,1,0.914925373,0.571578583,0,0,1,0,1,0,0,0,0,1,0,2
4384,0,0,0,0,0.535211268,0,0,1,1,0,1,1,0,1,0.305472637,0.214868451,1,1,0,0,1,0,0,0,1,0,0,3
4385,1,0,1,1,0.436619718,1,1,0,1,1,0,0,0,0,0.439800995,0.23387376,0,1,0,0,1,0,0,1,0,0,0,3
4386,0,0,0,0,0.323943662,1,0,0,1,1,0,0,1,1,0.709452736,0.250213478,0,0,1,0,1,0,0,0,0,1,0,0
4387,0,0,1,1,0.070422535,1,0,0,1,0,0,0,1,1,0.649751244,0.052936764,1,0,1,0,1,0,0,0,1,0,0,0
4388,1,0,0,0,0.507042254,1,1,1,1,1,1,1,0,1,0.603482587,0.341351258,0,1,0,0,1,0,0,0,1,0,0,2
4389,0,0,0,1,0.098591549,1,0,0,0,0,0,0,0,0,0.020895522,0.018451419,0,0,0,1,1,0,0,0,0,0,1,1
4390,1,0,1,1,1.0,1,1,1,0,1,0,1,0,1,0.529353234,0.577780983,0,1,0,0,0,0,1,1,0,0,0,2
4391,0,1,1,0,0.985915493,0,0,1,1,1,1,0,0,0,0.27960199,0.384791138,0,1,0,0,0,0,1,0,1,0,0,2
4392,1,0,1,0,0.211267606,1,0,0,1,0,0,1,1,1,0.760199005,0.166437803,0,0,1,0,1,0,0,1,0,0,0,0
4393,1,0,1,0,0.788732394,0,0,1,0,1,1,0,1,1,0.314925373,0.318901454,0,1,0,0,1,0,0,1,0,0,0,3
4394,0,0,0,0,0.915492958,1,1,0,0,0,0,0,0,0,0.071641791,0.193901454,0,0,0,1,0,1,0,1,0,0,0,1
4395,1,1,0,0,0.225352113,1,0,0,1,1,0,1,0,1,0.705472637,0.17056312,1,0,1,0,1,0,0,0,0,1,0,0
4396,1,0,0,1,0.281690141,1,0,0,0,0,0,0,0,0,0.024875622,0.050011539,0,0,0,1,1,0,0,0,0,0,1,1
4397,0,0,1,0,0.915492958,1,1,1,1,1,0,0,0,1,0.476119403,0.508844911,0,1,0,0,0,0,1,0,1,0,0,2
4398,1,0,1,0,0.225352113,1,1,0,1,0,0,1,1,1,0.568656716,0.150444265,0,1,0,0,1,0,0,1,0,0,0,3
4399,0,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0.519402985,0.005960074,1,0,1,0,1,0,0,0,0,0,1,0
4400,0,0,1,0,0.802816901,1,0,1,1,1,0,0,0,0,0.41840796,0.409069928,1,1,0,0,0,1,0,0,1,0,0,3
4401,1,0,1,1,0.098591549,1,0,0,0,0,0,0,0,0,0.027860697,0.013956843,0,0,0,1,1,0,0,0,1,0,0,1
4402,0,0,0,0,0.366197183,1,0,1,0,1,1,1,0,0,0.508457711,0.220228479,0,1,0,0,0,1,0,0,1,0,0,3
4403,0,0,1,0,0.464788732,1,1,0,1,0,0,0,1,0,0.702487562,0.344039926,0,0,1,0,1,0,0,0,0,0,1,0
4404,0,0,0,0,0.408450704,1,0,0,1,0,0,1,1,1,0.78358209,0.346468959,0,0,1,0,0,1,0,1,0,0,0,2
4405,0,0,0,0,0.450704225,1,0,0,1,1,0,1,0,1,0.479104478,0.256935149,0,1,0,0,1,0,0,0,1,0,0,3
4406,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0.064676617,0.000686591,1,1,0,0,1,0,0,0,0,1,0,3
4407,0,0,1,1,0.183098592,1,1,1,1,0,0,0,1,0,0.506965174,0.106837064,0,1,0,0,1,0,0,0,0,0,1,3
4408,1,0,0,1,0.211267606,1,1,0,0,0,1,0,0,1,0.609452736,0.143711055,0,0,1,0,0,1,0,0,1,0,0,0
4409,1,0,0,0,0.676056338,1,0,0,0,1,1,1,1,0,0.819900498,0.565306947,0,0,1,0,0,0,1,0,1,0,0,2
4410,0,0,1,1,0.253521127,1,1,0,0,1,1,1,1,0,0.846268657,0.230083083,1,0,1,0,1,0,0,0,0,1,0,0
4411,1,0,1,1,0.971830986,1,1,1,1,1,1,1,0,0,0.611442786,0.660570044,0,1,0,0,0,0,1,1,0,0,0,2
4412,1,0,1,1,0.436619718,1,0,1,1,0,1,0,0,0,0.429353234,0.212999077,0,1,0,0,1,0,0,1,0,0,0,3
4413,1,0,0,0,0.23943662,1,0,0,0,0,0,0,0,1,0.512935323,0.138801062,0,0,1,0,1,0,0,0,0,1,0,0
4414,0,0,0,0,0.507042254,0,0,1,1,0,1,0,0,1,0.221890547,0.15832564,0,1,0,0,0,0,1,0,0,0,1,3
4415,1,0,0,0,0.042253521,1,1,0,0,0,0,0,0,1,0.571144279,0.032719825,0,0,1,0,1,0,0,0,0,1,0,0
4416,1,0,1,0,0.211267606,1,1,1,1,1,0,0,0,0,0.720895522,0.156485114,0,0,1,0,1,0,0,0,0,1,0,0
4417,0,0,1,0,0.225352113,1,1,0,1,0,0,0,0,1,0.619402985,0.152100162,0,0,1,0,1,0,0,1,0,0,0,0
4418,1,0,0,1,0.253521127,1,0,1,1,1,0,0,0,1,0.421393035,0.147588276,0,1,0,0,1,0,0,0,0,1,0,3
4419,0,0,1,0,0.830985915,1,1,0,0,1,0,1,1,0,0.824875622,0.697969075,0,0,1,0,0,0,1,0,1,0,0,2
4420,0,0,1,1,0.704225352,1,1,0,0,0,0,0,0,1,0.066666667,0.138870298,0,0,0,1,0,0,1,0,0,0,1,1
4421,0,0,1,1,0.38028169,1,0,0,0,0,0,0,0,1,0.02039801,0.054136857,0,0,0,1,0,0,1,0,1,0,0,1
4422,0,0,0,0,0.591549296,1,0,0,1,0,0,0,1,1,0.415422886,0.291916686,0,1,0,0,0,0,1,0,0,1,0,3
4423,0,0,1,0,0.577464789,1,0,0,0,0,0,0,0,0,0.019900498,0.094241865,0,0,0,1,0,0,1,0,0,1,0,1
4424,0,0,0,0,0.028169014,1,0,0,0,0,0,1,0,1,0.599502488,0.025761597,1,0,1,0,1,0,0,0,0,1,0,0
4425,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.263681592,0.002994461,0,1,0,0,1,0,0,0,0,0,1,3
4426,1,0,0,0,0.028169014,1,0,0,0,0,0,0,0,0,0.015920398,0.005186937,1,0,0,1,1,0,0,0,0,0,1,1
4427,1,0,0,0,0.873239437,1,1,1,1,1,0,1,0,0,0.793532338,0.715399261,0,0,1,0,0,0,1,0,1,0,0,2
4428,0,1,0,0,0.028169014,1,0,0,0,0,0,1,0,1,0.613432836,0.027936764,1,0,1,0,1,0,0,0,0,1,0,0
4429,0,0,1,0,0.943661972,1,1,1,1,0,1,1,1,1,0.890049751,0.842614817,0,0,1,0,1,0,0,0,0,1,0,2
4430,1,1,0,0,0.408450704,1,1,0,1,0,0,1,1,1,0.810447761,0.34024348,1,0,1,0,1,0,0,0,0,1,0,0
4431,1,0,0,0,0.830985915,1,1,0,1,1,0,1,1,0,0.860199005,0.728709901,0,0,1,0,0,0,1,0,0,1,0,2
4432,0,0,0,0,0.197183099,1,1,0,1,0,1,0,0,1,0.401492537,0.106265867,1,1,0,0,1,0,0,0,1,0,0,3
4433,0,1,0,0,0.61971831,1,1,0,0,0,0,1,1,1,0.752736318,0.482512116,0,0,1,0,1,0,0,1,0,0,0,0
4434,1,0,1,0,0.971830986,1,0,1,1,1,1,1,1,0,0.678606965,0.684444957,0,1,0,0,0,0,1,0,1,0,0,2
4435,0,0,1,0,0.126760563,1,1,0,0,1,0,1,1,1,0.798507463,0.117580198,1,0,1,0,1,0,0,0,0,1,0,0
4436,0,0,0,0,0.042253521,1,0,0,0,0,0,0,0,0,0.011442786,0.008608354,0,0,0,1,1,0,0,0,0,0,1,1
4437,1,0,0,0,0.0,1,0,0,0,1,0,0,0,1,0.32039801,0.003652204,1,1,0,0,1,0,0,0,0,0,1,3
4438,1,0,1,0,0.943661972,1,1,0,0,0,0,0,0,1,0.066666667,0.184179552,0,0,0,1,0,0,1,0,1,0,0,1
4439,0,0,1,1,0.295774648,1,0,1,0,0,0,0,0,0,0.564676617,0.179454189,0,0,1,0,1,0,0,1,0,0,0,0
4440,0,0,1,1,0.521126761,1,1,0,1,1,0,1,0,1,0.760199005,0.416051235,1,0,1,0,1,0,0,0,0,1,0,0
4441,1,0,0,0,0.0,1,1,0,1,0,0,1,1,1,0.815920398,0.0093988,1,0,1,0,1,0,0,0,1,0,0,0
4442,0,0,1,0,0.23943662,1,0,0,0,1,1,0,0,0,0.596517413,0.167314793,0,0,1,0,1,0,0,0,0,1,0,0
4443,0,0,0,0,0.394366197,1,0,0,0,0,1,1,1,1,0.755721393,0.298730672,0,0,1,0,1,0,0,0,0,1,0,0
4444,1,0,0,0,0.211267606,1,1,0,0,1,0,0,1,1,0.698507463,0.161931687,1,0,1,0,1,0,0,0,0,1,0,0
4445,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.513432836,0.005890838,1,0,1,0,1,0,0,0,0,1,0,0
4446,0,0,0,0,0.154929577,1,0,1,0,1,0,0,0,0,0.631343284,0.096907454,1,0,1,0,1,0,0,1,0,0,0,0
4447,0,0,0,0,0.422535211,0,0,0,0,1,0,1,1,1,0.31641791,0.173621048,0,1,0,0,0,1,0,0,0,1,0,3
4448,0,0,0,0,0.042253521,1,0,0,0,0,0,0,1,1,0.613432836,0.035252712,1,0,1,0,1,0,0,0,0,1,0,0
4449,1,0,1,0,0.661971831,1,1,0,0,1,1,0,1,1,0.510447761,0.394276483,0,1,0,0,0,1,0,0,0,0,1,2
4450,1,0,0,0,0.197183099,1,1,0,0,0,0,0,0,1,0.071144279,0.043941842,1,0,0,1,1,0,0,0,1,0,0,1
4451,0,0,0,0,0.690140845,1,0,1,1,1,1,0,0,1,0.714925373,0.522807524,0,0,1,0,0,1,0,0,1,0,0,2
4452,0,0,0,0,0.084507042,1,0,0,0,0,0,0,0,1,0.262686567,0.035045003,0,1,0,0,1,0,0,1,0,0,0,3
4453,0,1,1,0,0.563380282,1,1,1,0,1,0,0,0,1,0.651741294,0.375576967,1,0,1,0,1,0,0,1,0,0,0,0
4454,0,0,1,1,0.943661972,1,0,1,0,1,0,0,0,0,0.617910448,0.61808793,0,0,1,0,0,0,1,0,1,0,0,2
4455,1,1,1,0,0.352112676,1,1,0,0,1,0,1,1,1,0.794527363,0.287549042,0,0,1,0,1,0,0,1,0,0,0,0
4456,0,0,0,0,0.788732394,0,0,0,0,1,1,1,1,0,0.349253731,0.354402262,0,1,0,0,0,0,1,0,1,0,0,3
4457,1,0,0,0,0.028169014,1,0,0,0,0,0,0,0,0,0.012935323,0.004875375,0,0,0,1,1,0,0,0,0,1,0,1
4458,0,0,1,1,0.253521127,1,0,1,0,0,0,0,0,1,0.305472637,0.108100623,0,1,0,0,0,1,0,1,0,0,0,3
4459,1,0,0,0,0.028169014,1,0,0,0,0,0,1,0,1,0.357711443,0.014031849,0,1,0,0,1,0,0,0,0,1,0,3
4460,1,0,0,0,0.816901408,1,1,0,0,0,0,0,0,0,0.061691542,0.170124625,0,0,0,1,0,0,1,0,0,1,0,1
4461,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0.508955224,0.005838911,1,0,1,0,1,0,0,0,0,0,1,0
4462,0,0,1,0,0.577464789,0,0,1,0,0,0,1,0,1,0.217910448,0.18546619,0,1,0,0,1,0,0,1,0,0,0,3
4463,1,0,0,0,0.084507042,1,1,0,0,0,0,0,0,1,0.563681592,0.06027579,1,0,1,0,1,0,0,0,0,1,0,0
4464,0,0,1,0,0.929577465,1,1,0,0,0,0,0,0,0,0.073134328,0.203796446,0,0,0,1,0,0,1,0,1,0,0,1
4465,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.51840796,0.005948535,0,0,1,0,1,0,0,0,0,1,0,0
4466,0,0,1,0,0.915492958,1,1,1,1,1,1,1,1,0,0.730845771,0.698949919,0,1,0,0,0,0,1,1,0,0,0,2
4467,1,0,0,0,0.845070423,1,1,0,0,1,0,0,1,0,0.705970149,0.632564043,0,0,1,0,1,0,0,0,0,0,1,0
4468,0,0,1,1,0.042253521,1,1,0,0,0,0,0,0,0,0.058208955,0.006265867,0,0,0,1,0,1,0,0,1,0,0,1
4469,1,1,1,0,0.577464789,1,0,1,0,0,0,0,0,1,0.556218905,0.370482345,1,0,1,0,1,0,0,0,1,0,0,0
4470,1,0,1,1,0.887323944,1,1,0,1,0,0,0,0,1,0.354228856,0.390151165,0,1,0,0,0,1,0,1,0,0,0,2
4471,1,1,1,0,0.746478873,1,1,1,1,1,1,1,1,1,0.968656716,0.739931918,0,0,1,0,0,1,0,1,0,0,0,2
4472,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.014925373,0.000109624,0,0,0,1,1,0,0,0,1,0,0,1
4473,0,0,1,1,0.746478873,1,1,0,0,0,0,0,0,1,0.057711443,0.139868451,0,0,0,1,0,0,1,1,0,0,0,1
4474,1,0,0,1,0.23943662,1,1,0,0,0,0,0,0,0,0.070149254,0.050294253,0,0,0,1,0,0,1,0,1,0,0,1
4475,0,0,0,0,0.028169014,1,0,0,1,0,0,0,1,0,0.65721393,0.024953843,0,0,1,0,1,0,0,0,0,1,0,0
